akd_recno;akd_lote;akd_data;akd_valor;akd_xdoc;akd_xnumap;akd_conta_referencia;akd_historico
2420819;0000210384;20260216;256.19;SD210460;;4121020098;COFINS NOTA FISCAL 000005334
2420820;0000210384;20260216;256.19;SD210460;;4121020098;COFINS NOTA FISCAL 000005334
2420821;0000210384;20260216;256.19;SD210460;;4121020098;COFINS NOTA FISCAL 000005334
2420825;0000210385;20260216;136.61;SD210461;;4121020097;ISS NOTA FISCAL 000005335
2420826;0000210385;20260216;136.61;SD210461;;4121020097;ISS NOTA FISCAL 000005335
2420827;0000210385;20260216;136.61;SD210461;;4121020097;ISS NOTA FISCAL 000005335
2420829;0000210385;20260216;519.13;SD210461;;4121020098;COFINS NOTA FISCAL 000005335
2420830;0000210385;20260216;519.13;SD210461;;4121020098;COFINS NOTA FISCAL 000005335
2420831;0000210385;20260216;519.13;SD210461;;4121020098;COFINS NOTA FISCAL 000005335
2420835;0000210386;20260216;13.66;SD210462;;4121020097;ISS NOTA FISCAL 000005336
2420836;0000210386;20260216;13.66;SD210462;;4121020097;ISS NOTA FISCAL 000005336
2420837;0000210386;20260216;13.66;SD210462;;4121020097;ISS NOTA FISCAL 000005336
2420839;0000210386;20260216;51.91;SD210462;;4121020098;COFINS NOTA FISCAL 000005336
2420840;0000210386;20260216;51.91;SD210462;;4121020098;COFINS NOTA FISCAL 000005336
2420841;0000210386;20260216;51.91;SD210462;;4121020098;COFINS NOTA FISCAL 000005336
2420979;0000210441;20260220;218.38;SD210463;;4121020097;ISS NOTA FISCAL 000005337
2420980;0000210441;20260220;218.38;SD210463;;4121020097;ISS NOTA FISCAL 000005337
2420981;0000210441;20260220;218.38;SD210463;;4121020097;ISS NOTA FISCAL 000005337
2420983;0000210441;20260220;829.84;SD210463;;4121020098;COFINS NOTA FISCAL 000005337
2420984;0000210441;20260220;829.84;SD210463;;4121020098;COFINS NOTA FISCAL 000005337
2420985;0000210441;20260220;829.84;SD210463;;4121020098;COFINS NOTA FISCAL 000005337
2421363;0000210546;20260220;21.48;SD210464;;4121020097;ISS NOTA FISCAL 000005338
2421364;0000210546;20260220;21.48;SD210464;;4121020097;ISS NOTA FISCAL 000005338
2421365;0000210546;20260220;21.48;SD210464;;4121020097;ISS NOTA FISCAL 000005338
2421367;0000210546;20260220;81.62;SD210464;;4121020098;COFINS NOTA FISCAL 000005338
2421368;0000210546;20260220;81.62;SD210464;;4121020098;COFINS NOTA FISCAL 000005338
2421369;0000210546;20260220;81.62;SD210464;;4121020098;COFINS NOTA FISCAL 000005338
2421373;0000210547;20260220;21.48;SD210465;;4121020097;ISS NOTA FISCAL 000005339
2421374;0000210547;20260220;21.48;SD210465;;4121020097;ISS NOTA FISCAL 000005339
2421375;0000210547;20260220;21.48;SD210465;;4121020097;ISS NOTA FISCAL 000005339
2421377;0000210547;20260220;81.62;SD210465;;4121020098;COFINS NOTA FISCAL 000005339
2421378;0000210547;20260220;81.62;SD210465;;4121020098;COFINS NOTA FISCAL 000005339
2421379;0000210547;20260220;81.62;SD210465;;4121020098;COFINS NOTA FISCAL 000005339
2421383;0000210548;20260220;21.48;SD210466;;4121020097;ISS NOTA FISCAL 000005340
2421384;0000210548;20260220;21.48;SD210466;;4121020097;ISS NOTA FISCAL 000005340
2421385;0000210548;20260220;21.48;SD210466;;4121020097;ISS NOTA FISCAL 000005340
2421387;0000210548;20260220;81.62;SD210466;;4121020098;COFINS NOTA FISCAL 000005340
2421388;0000210548;20260220;81.62;SD210466;;4121020098;COFINS NOTA FISCAL 000005340
2421389;0000210548;20260220;81.62;SD210466;;4121020098;COFINS NOTA FISCAL 000005340
2421405;0000210551;20260220;21.48;SD210468;;4121020097;ISS NOTA FISCAL 000005342
2421406;0000210551;20260220;21.48;SD210468;;4121020097;ISS NOTA FISCAL 000005342
2421407;0000210551;20260220;21.48;SD210468;;4121020097;ISS NOTA FISCAL 000005342
2421409;0000210551;20260220;81.62;SD210468;;4121020098;COFINS NOTA FISCAL 000005342
2421410;0000210551;20260220;81.62;SD210468;;4121020098;COFINS NOTA FISCAL 000005342
2421411;0000210551;20260220;81.62;SD210468;;4121020098;COFINS NOTA FISCAL 000005342
2421415;0000210552;20260220;21.48;SD210469;;4121020097;ISS NOTA FISCAL 000005343
2421416;0000210552;20260220;21.48;SD210469;;4121020097;ISS NOTA FISCAL 000005343
2421417;0000210552;20260220;21.48;SD210469;;4121020097;ISS NOTA FISCAL 000005343
2421419;0000210552;20260220;81.62;SD210469;;4121020098;COFINS NOTA FISCAL 000005343
2421420;0000210552;20260220;81.62;SD210469;;4121020098;COFINS NOTA FISCAL 000005343
2421421;0000210552;20260220;81.62;SD210469;;4121020098;COFINS NOTA FISCAL 000005343
2421425;0000210553;20260220;21.48;SD210470;;4121020097;ISS NOTA FISCAL 000005344
2421426;0000210553;20260220;21.48;SD210470;;4121020097;ISS NOTA FISCAL 000005344
2421427;0000210553;20260220;21.48;SD210470;;4121020097;ISS NOTA FISCAL 000005344
2421429;0000210553;20260220;81.62;SD210470;;4121020098;COFINS NOTA FISCAL 000005344
2421430;0000210553;20260220;81.62;SD210470;;4121020098;COFINS NOTA FISCAL 000005344
2421431;0000210553;20260220;81.62;SD210470;;4121020098;COFINS NOTA FISCAL 000005344
2421685;0000210661;20260220;205939.02;SE150910;;4131010002;20022026 -DEVOLU‡ÆO ABIMDE 2024-2026
2409152;0000206791;20260223;2067.80;SD27249;;4121020003;000002124-FATURAMENTO ALIBABA 2023 - SEGUNDA TURMA
2409153;0000206791;20260223;2067.80;SD27249;;4121020003;000002124-FATURAMENTO ALIBABA 2023 - SEGUNDA TURMA
2422214;0000210851;20260226;21.48;SD210473;;4121020097;ISS NOTA FISCAL 000005347
2422215;0000210851;20260226;21.48;SD210473;;4121020097;ISS NOTA FISCAL 000005347
2422216;0000210851;20260226;21.48;SD210473;;4121020097;ISS NOTA FISCAL 000005347
2422218;0000210851;20260226;81.62;SD210473;;4121020098;COFINS NOTA FISCAL 000005347
2422219;0000210851;20260226;81.62;SD210473;;4121020098;COFINS NOTA FISCAL 000005347
2422220;0000210851;20260226;81.62;SD210473;;4121020098;COFINS NOTA FISCAL 000005347
2423224;0000211269;20260226;6765.75;SE150914;;4131010002;26022026 -DEVOLU‡ÆO ABRAPA 2023-2025
2482744;0000215245;20260226;12732.60;CT22118351;;4131010003;RECEIVED IIT SERVICE FEE FROM LOCAL TAX AUTHORITY
2482745;0000215245;20260226;12732.60;CT22118351;;4131010003;RECEIVED IIT SERVICE FEE FROM LOCAL TAX AUTHORITY
2483344;0000215245;20260227;117.91;CT22116076;;4131010009;INTEREST FROM SAVING ACCOUNT
2483345;0000215245;20260227;117.91;CT22116076;;4131010009;INTEREST FROM SAVING ACCOUNT
2483349;0000215245;20260228;30378.51;CT22116762;;4124030004;CURRENT MONTH EARNED DEFERRED REVENUE - INV #17426 MARILAN E
2483353;0000215245;20260228;4531.03;CT22116764;;4124030001;CURRENT MONTH EARNED DEFERRED REVENUE - INV #17302 LVP2B PHY
2483357;0000215245;20260228;592.12;CT22116766;;4124030002;CURRENT MONTH EARNED DEFERRED REVENUE - INV #17327 PMAN VIRT
2483361;0000215245;20260228;592.12;CT22116768;;4124030002;CURRENT MONTH EARNED DEFERRED REVENUE - INV #17325 ICARO VIR
2483365;0000215245;20260228;592.12;CT22116770;;4124030002;CURRENT MONTH EARNED DEFERRED REVENUE - INV #17326 MARILAN V
2483369;0000215245;20260228;592.12;CT22116772;;4124030002;CURRENT MONTH EARNED DEFERRED REVENUE - INV #17324 BRAFORMA
2496881;0000217872;20260301;2008.07;CT22131957;;4124030001;OFFICE STANDARD #15 - 1ST YEAR
2496882;0000217872;20260301;2008.07;CT22131957;;4124030001;OFFICE STANDARD #15 - 1ST YEAR
2496885;0000217872;20260301;1055.52;CT22131959;;4124030001;PARKING SPACE MONTHLY FEE
2496886;0000217872;20260301;1055.52;CT22131959;;4124030001;PARKING SPACE MONTHLY FEE
2496889;0000217872;20260301;257.45;CT22131961;;4124030001;OFFICE PACKAGE ADDITIONAL PERSON
2496890;0000217872;20260301;257.45;CT22131961;;4124030001;OFFICE PACKAGE ADDITIONAL PERSON
2496893;0000217872;20260301;2497.21;CT22131965;;4124030001;OFFICE STANDARD #12 - 3RD YEAR
2496894;0000217872;20260301;2497.21;CT22131965;;4124030001;OFFICE STANDARD #12 - 3RD YEAR
2496897;0000217872;20260301;1140.38;CT22131967;;4124030003;DHL SHIPPING TRACKING NUMBER JD014600012467885793
2496898;0000217872;20260301;1140.38;CT22131967;;4124030003;DHL SHIPPING TRACKING NUMBER JD014600012467885793
2496901;0000217872;20260301;772.34;CT22131969;;4124030002;PACKAGE HANDLING
2496902;0000217872;20260301;772.34;CT22131969;;4124030002;PACKAGE HANDLING
2496905;0000217872;20260301;725.27;CT22131971;;4124030003;UPS SHIPPING TRACKING NUMBER 1Z2V36W40492560758
2496906;0000217872;20260301;725.27;CT22131971;;4124030003;UPS SHIPPING TRACKING NUMBER 1Z2V36W40492560758
2496909;0000217872;20260301;574.87;CT22131973;;4124030003;DHL SHIPPING TRACKING NUMBER JD014600012425944534
2496910;0000217872;20260301;574.87;CT22131973;;4124030003;DHL SHIPPING TRACKING NUMBER JD014600012425944534
2496913;0000217872;20260301;547.07;CT22131975;;4124030003;DHL SHIPPING TRACKING NUMBER JD014600012451845567
2496914;0000217872;20260301;547.07;CT22131975;;4124030003;DHL SHIPPING TRACKING NUMBER JD014600012451845567
2496917;0000217872;20260301;451.30;CT22131977;;4124030003;UPS SHIPPING TRACKING NUMBER 1Z2V36W40490827803
2496918;0000217872;20260301;451.30;CT22131977;;4124030003;UPS SHIPPING TRACKING NUMBER 1Z2V36W40490827803
2496921;0000217872;20260301;451.30;CT22131979;;4124030003;UPS SHIPPING TRACKING NUMBER 1Z2V36W40494674793
2496922;0000217872;20260301;451.30;CT22131979;;4124030003;UPS SHIPPING TRACKING NUMBER 1Z2V36W40494674793
2496925;0000217872;20260301;449.50;CT22131981;;4124030003;UPS SHIPPING TRACKING NUMBER 1Z2V36W40494915586
2496926;0000217872;20260301;449.50;CT22131981;;4124030003;UPS SHIPPING TRACKING NUMBER 1Z2V36W40494915586
2496929;0000217872;20260301;445.89;CT22131983;;4124030003;UPS SHIPPING TRACKING NUMBER 1Z2V36W40498915837
2496930;0000217872;20260301;445.89;CT22131983;;4124030003;UPS SHIPPING TRACKING NUMBER 1Z2V36W40498915837
2496933;0000217872;20260301;444.97;CT22131985;;4124030003;UPS SHIPPING TRACKING NUMBER 1Z2V36W40490722569
2496934;0000217872;20260301;444.97;CT22131985;;4124030003;UPS SHIPPING TRACKING NUMBER 1Z2V36W40490722569
2496937;0000217872;20260301;444.97;CT22131987;;4124030003;UPS SHIPPING TRACKING NUMBER 1Z2V36W40491906172
2496938;0000217872;20260301;444.97;CT22131987;;4124030003;UPS SHIPPING TRACKING NUMBER 1Z2V36W40491906172
2496941;0000217872;20260301;257.45;CT22131989;;4124030003;CHECK DEPOSITS
2496942;0000217872;20260301;257.45;CT22131989;;4124030003;CHECK DEPOSITS
2496945;0000217872;20260301;15.45;CT22131991;;4124030001;VOICE MAIL
2496946;0000217872;20260301;15.45;CT22131991;;4124030001;VOICE MAIL
2496950;0000217872;20260301;5354.86;CT22131995;;4124030001;OFFICE PREMIUM I #1 - 5TH YEAR
2496953;0000217872;20260301;1055.52;CT22131997;;4124030001;PARKING SPACE MONTHLY FEE
2496954;0000217872;20260301;1055.52;CT22131997;;4124030001;PARKING SPACE MONTHLY FEE
2496957;0000217872;20260301;102.98;CT22131999;;4124030003;SPECIAL ADMINISTRATIVE SERVICES - AUTO ATTENDANT
2496958;0000217872;20260301;102.98;CT22131999;;4124030003;SPECIAL ADMINISTRATIVE SERVICES - AUTO ATTENDANT
2496961;0000217872;20260301;15.45;CT22132001;;4124030001;VOICE MAIL
2496962;0000217872;20260301;15.45;CT22132001;;4124030001;VOICE MAIL
2496965;0000217872;20260301;3552.74;CT22132005;;4124030001;OFFICE EXECUTIVE I #21 - 5TH YEAR
2496966;0000217872;20260301;3552.74;CT22132005;;4124030001;OFFICE EXECUTIVE I #21 - 5TH YEAR
2496969;0000217872;20260301;257.45;CT22132007;;4124030003;CHECK DEPOSITS
2496970;0000217872;20260301;257.45;CT22132007;;4124030003;CHECK DEPOSITS
2496973;0000217872;20260301;6024.22;CT22132011;;4124030001;OFFICE PREMIUM II #2- MIGRATION FROM 2ND TO 3RD YEAR CONTRAC
2496974;0000217872;20260301;6024.22;CT22132011;;4124030001;OFFICE PREMIUM II #2- MIGRATION FROM 2ND TO 3RD YEAR CONTRAC
2496977;0000217872;20260301;168.16;CT22132013;;4124030003;UPS TRACKING NUMBER 1Z2V36W40395253845
2496978;0000217872;20260301;168.16;CT22132013;;4124030003;UPS TRACKING NUMBER 1Z2V36W40395253845
2496981;0000217872;20260301;168.16;CT22132015;;4124030003;UPS TRACKING NUMBER 1Z2V36W40396795857
2496982;0000217872;20260301;168.16;CT22132015;;4124030003;UPS TRACKING NUMBER 1Z2V36W40396795857
2496985;0000217872;20260301;154.47;CT22132017;;4124030003;PACKAGE HANDLING
2496986;0000217872;20260301;154.47;CT22132017;;4124030003;PACKAGE HANDLING
2496989;0000217872;20260301;16.99;CT22132019;;4124030003;UPS ADJUSTMENTS & OTHER CHARGES
2496990;0000217872;20260301;16.99;CT22132019;;4124030003;UPS ADJUSTMENTS & OTHER CHARGES
2496993;0000217872;20260301;2239.77;CT22132023;;4124030001;OFFICE STANDARDI #18 - MIGRATION FROM 1ST TO 2ND YEAR CONTRA
2496994;0000217872;20260301;2239.77;CT22132023;;4124030001;OFFICE STANDARDI #18 - MIGRATION FROM 1ST TO 2ND YEAR CONTRA
2496997;0000217872;20260301;5354.86;CT22132029;;4124030001;OFFICE PREMIUM I #8 - 3RD YEAR
2496998;0000217872;20260301;5354.86;CT22132029;;4124030001;OFFICE PREMIUM I #8 - 3RD YEAR
2497001;0000217872;20260301;1055.52;CT22132031;;4124030001;PARKING SPACE MONTHLY FEE
2497002;0000217872;20260301;1055.52;CT22132031;;4124030001;PARKING SPACE MONTHLY FEE
2497005;0000217872;20260301;2008.07;CT22132035;;4124030001;OFFICE STANDARD #13 - 1ST. YEAR
2497006;0000217872;20260301;2008.07;CT22132035;;4124030001;OFFICE STANDARD #13 - 1ST. YEAR
2497009;0000217872;20260301;77.23;CT22132037;;4124030003;PACKAGE HANDLING
2497010;0000217872;20260301;77.23;CT22132037;;4124030003;PACKAGE HANDLING
2497017;0000217872;20260301;257.45;CT22132043;;4124030003;CHECK DEPOSITS
2497018;0000217872;20260301;257.45;CT22132043;;4124030003;CHECK DEPOSITS
2497025;0000217872;20260301;257.45;CT22132049;;4124030003;CHECK DEPOSITS
2497026;0000217872;20260301;257.45;CT22132049;;4124030003;CHECK DEPOSITS
2497033;0000217872;20260301;257.45;CT22132055;;4124030003;CHECK DEPOSITS
2497034;0000217872;20260301;257.45;CT22132055;;4124030003;CHECK DEPOSITS
2497041;0000217872;20260301;257.45;CT22132061;;4124030003;CHECK DEPOSITS
2497042;0000217872;20260301;257.45;CT22132061;;4124030003;CHECK DEPOSITS
2497045;0000217872;20260301;592.12;CT22132065;;4124030002;VIRTUAL OFFICE PACKAGE #066
2497046;0000217872;20260301;592.12;CT22132065;;4124030002;VIRTUAL OFFICE PACKAGE #066
2497049;0000217872;20260301;592.12;CT22132069;;4124030002;VIRTUAL OFFICE PACKAGE #110
2497050;0000217872;20260301;592.12;CT22132069;;4124030002;VIRTUAL OFFICE PACKAGE #110
2497053;0000217872;20260301;592.12;CT22132073;;4124030002;VIRTUAL OFFICE PPACKAGE #013
2497054;0000217872;20260301;592.12;CT22132073;;4124030002;VIRTUAL OFFICE PPACKAGE #013
2497061;0000217872;20260301;257.45;CT22132079;;4124030003;CHECK DEPOSITS
2497062;0000217872;20260301;257.45;CT22132079;;4124030003;CHECK DEPOSITS
2497069;0000217872;20260301;257.45;CT22132085;;4124030002;CHECK DEPOSITS
2497070;0000217872;20260301;257.45;CT22132085;;4124030002;CHECK DEPOSITS
2497073;0000217872;20260301;663.13;CT22132089;;4124030003;UPS TRACKING NUMBER 1Z2V36W40495141866
2497074;0000217872;20260301;663.13;CT22132089;;4124030003;UPS TRACKING NUMBER 1Z2V36W40495141866
2497081;0000217872;20260301;77.23;CT22132093;;4124030003;PACKAGE HANDLING
2497082;0000217872;20260301;77.23;CT22132093;;4124030003;PACKAGE HANDLING
2497089;0000217872;20260301;257.45;CT22132099;;4124030002;CHECK DEPOSITS
2497090;0000217872;20260301;257.45;CT22132099;;4124030002;CHECK DEPOSITS
2497093;0000217872;20260301;592.13;CT22132103;;4124030002;VIRTUAL OFFICE PACKAGE
2497094;0000217872;20260301;592.13;CT22132103;;4124030002;VIRTUAL OFFICE PACKAGE
2497097;0000217872;20260301;77.23;CT22132105;;4124030003;PACKAGE HANDLING
2497098;0000217872;20260301;77.23;CT22132105;;4124030003;PACKAGE HANDLING
2497101;0000217872;20260301;592.12;CT22132109;;4124030002;VIRTUAL OFFICE PACKAGE #054
2497102;0000217872;20260301;592.12;CT22132109;;4124030002;VIRTUAL OFFICE PACKAGE #054
2497105;0000217872;20260301;592.13;CT22132113;;4124030002;VIRTUAL OFFICE PACKAGE
2497106;0000217872;20260301;592.13;CT22132113;;4124030002;VIRTUAL OFFICE PACKAGE
2497109;0000217872;20260301;21.26;CT22132115;;4131010009;LATE CHARGES INVOICE #17546 PENALTY + INTEREST
2497110;0000217872;20260301;21.26;CT22132115;;4131010009;LATE CHARGES INVOICE #17546 PENALTY + INTEREST
2497117;0000217872;20260301;20.75;CT22132121;;4131010009;LATE CHARGES INVOICE #17471 PENALTY + INTEREST
2497118;0000217872;20260301;20.75;CT22132121;;4131010009;LATE CHARGES INVOICE #17471 PENALTY + INTEREST
2497133;0000217872;20260301;5354.86;CT22132137;;4124030001;OFFICE PREMIUM I #5 - 3RD YEAR
2497134;0000217872;20260301;5354.86;CT22132137;;4124030001;OFFICE PREMIUM I #5 - 3RD YEAR
2497137;0000217872;20260301;2497.22;CT22132141;;4124030001;OFFICE STANDARD #17 - 3RD YEAR
2497138;0000217872;20260301;2497.22;CT22132141;;4124030001;OFFICE STANDARD #17 - 3RD YEAR
2497141;0000217872;20260301;2239.77;CT22132145;;4124030001;OFFICE STANDARD #11 - 2ND. YEAR
2497142;0000217872;20260301;2239.77;CT22132145;;4124030001;OFFICE STANDARD #11 - 2ND. YEAR
2497145;0000217872;20260301;2497.22;CT22132149;;4124030001;OFFICE STANDARD #19 - 3RD YEAR
2497146;0000217872;20260301;2497.22;CT22132149;;4124030001;OFFICE STANDARD #19 - 3RD YEAR
2497177;0000217872;20260301;138.76;CT22132179;;4124030003;TELEPHONE LINE & WEBEX APP
2497178;0000217872;20260301;138.76;CT22132179;;4124030003;TELEPHONE LINE & WEBEX APP
2497181;0000217872;20260301;15.45;CT22132181;;4124030003;MONTHLY TELEPHONE USE - VOICE MAIL
2497182;0000217872;20260301;15.45;CT22132181;;4124030003;MONTHLY TELEPHONE USE - VOICE MAIL
2497185;0000217872;20260301;592.13;CT22132185;;4124030002;VIRTUAL OFFICE PACKAGE
2497186;0000217872;20260301;592.13;CT22132185;;4124030002;VIRTUAL OFFICE PACKAGE
2497189;0000217872;20260301;138.76;CT22132187;;4124030003;TELEPHONE LINE E WEBEX APP
2497190;0000217872;20260301;138.76;CT22132187;;4124030003;TELEPHONE LINE E WEBEX APP
2497278;0000217872;20260301;592.12;CT22132275;;4124030002;VIRTUAL OFFICE PACKAGE
2497281;0000217872;20260301;592.12;CT22132279;;4124030002;VIRTUAL OFFICE PACKAGE
2497282;0000217872;20260301;592.12;CT22132279;;4124030002;VIRTUAL OFFICE PACKAGE
2497285;0000217872;20260301;169.40;CT22132281;;4124030001;SIP TRUNK ADDITIONAL
2497286;0000217872;20260301;169.40;CT22132281;;4124030001;SIP TRUNK ADDITIONAL
2497289;0000217872;20260301;592.12;CT22132285;;4124030002;VIRTUAL OFFICE PACKAGE
2497290;0000217872;20260301;592.12;CT22132285;;4124030002;VIRTUAL OFFICE PACKAGE
2497293;0000217872;20260301;592.12;CT22132289;;4124030002;VIRTUAL OFFICE PACKAGE
2497294;0000217872;20260301;592.12;CT22132289;;4124030002;VIRTUAL OFFICE PACKAGE
2497297;0000217872;20260301;592.12;CT22132293;;4124030002;VIRTUAL OFFICE PACKAGE
2497298;0000217872;20260301;592.12;CT22132293;;4124030002;VIRTUAL OFFICE PACKAGE
2497301;0000217872;20260301;592.12;CT22132297;;4124030002;VIRTUAL OFFICE PACKAGE
2497302;0000217872;20260301;592.12;CT22132297;;4124030002;VIRTUAL OFFICE PACKAGE
2497305;0000217872;20260301;592.12;CT22132301;;4124030002;VIRTUAL OFFICE PACKAGE
2497306;0000217872;20260301;592.12;CT22132301;;4124030002;VIRTUAL OFFICE PACKAGE
2497309;0000217872;20260301;592.12;CT22132305;;4124030002;VIRTUAL OFFICE PACKAGE
2497310;0000217872;20260301;592.12;CT22132305;;4124030002;VIRTUAL OFFICE PACKAGE
2497313;0000217872;20260301;592.12;CT22132313;;4124030002;VIRTUAL OFFICE PACKAGE
2497314;0000217872;20260301;592.12;CT22132313;;4124030002;VIRTUAL OFFICE PACKAGE
2497317;0000217872;20260301;592.12;CT22132317;;4124030002;VIRTUAL OFFICE PACKAGE
2497318;0000217872;20260301;592.12;CT22132317;;4124030002;VIRTUAL OFFICE PACKAGE
2497321;0000217872;20260301;592.12;CT22132321;;4124030002;VIRTUAL OFFICE PACKAGE
2497322;0000217872;20260301;592.12;CT22132321;;4124030002;VIRTUAL OFFICE PACKAGE
2497325;0000217872;20260301;592.12;CT22132325;;4124030002;VIRTUAL OFFICE PACKAGE
2497326;0000217872;20260301;592.12;CT22132325;;4124030002;VIRTUAL OFFICE PACKAGE
2497329;0000217872;20260301;592.12;CT22132329;;4124030002;VIRTUAL OFFICE PACKAGE
2497330;0000217872;20260301;592.12;CT22132329;;4124030002;VIRTUAL OFFICE PACKAGE
2497333;0000217872;20260301;592.12;CT22132333;;4124030002;VIRTUAL OFFICE PACKAGE
2497334;0000217872;20260301;592.12;CT22132333;;4124030002;VIRTUAL OFFICE PACKAGE
2497337;0000217872;20260301;592.12;CT22132337;;4124030002;VIRTUAL OFFICE PACKAGE
2497338;0000217872;20260301;592.12;CT22132337;;4124030002;VIRTUAL OFFICE PACKAGE
