akd_recno;ct2_recno;confidence;score;akd_lote;ct2_lote;reasons;text_similarity;token_overlap;akd_xdoc;ct2_xdoc;akd_xnumap;ct2_xdocum;akd_data;ct2_data;ct2_hist;akd_valor;ct2_valor;akd_debito;akd_credito;ct2_debito;ct2_credito;akd_conta_referencia;ct2_centro_debito;ct2_centro_credito;akd_historico_base;ct2_historico
2422611;2111636;muito_forte;223;0000210981;008850;valor|xnumap_xdocum|doc9_chave_key:000759132|doc_extra_2:0000321839|competencia|cc|tokens_8+|texto_070;0.8333;9;SE2519732;SE5245119;0000321839;0000321839;20260213;20260213;PGTO S/ TITULO 000759132-BRASOFTWARE INFORMATICA LTDA-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ;42934.01;42934.01;;;2111010001;;3123030014;06030702;;000759132-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ;PGTO S/ TITULO 000759132-BRASOFTWARE INFORMATICA LTDA-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ
2422612;2111637;muito_forte;223;0000210981;008850;valor|xnumap_xdocum|doc9_chave_key:000759132|doc_extra_2:0000321839|competencia|cc|tokens_8+|texto_070;0.8333;9;SE2519732;SE5245119;0000321839;0000321839;20260213;20260213;PGTO S/ TITULO 000759132-BRASOFTWARE INFORMATICA LTDA-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ;42934.01;42934.01;;;;1112010002;3123030014;;06030702;000759132-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ;PGTO S/ TITULO 000759132-BRASOFTWARE INFORMATICA LTDA-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ
2422617;2111640;muito_forte;223;0000210984;008850;valor|xnumap_xdocum|doc9_chave_key:000759134|doc_extra_2:0000321879|competencia|cc|tokens_8+|texto_070;0.8333;9;SE2519738;SE5245122;0000321879;0000321879;20260213;20260213;PGTO S/ TITULO 000759134-BRASOFTWARE INFORMATICA LTDA-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ;30768.48;30768.48;;;2111010001;;3123030014;06030702;;000759134-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ;PGTO S/ TITULO 000759134-BRASOFTWARE INFORMATICA LTDA-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ
2422618;2111641;muito_forte;223;0000210984;008850;valor|xnumap_xdocum|doc9_chave_key:000759134|doc_extra_2:0000321879|competencia|cc|tokens_8+|texto_070;0.8333;9;SE2519738;SE5245122;0000321879;0000321879;20260213;20260213;PGTO S/ TITULO 000759134-BRASOFTWARE INFORMATICA LTDA-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ;30768.48;30768.48;;;;1112010002;3123030014;;06030702;000759134-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ;PGTO S/ TITULO 000759134-BRASOFTWARE INFORMATICA LTDA-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ
2436833;2126966;muito_forte;223;0000213772;008850;valor|xnumap_xdocum|doc9_chave_key:000765326|doc_extra_2:0000322222|competencia|cc|tokens_8+|texto_070;0.8333;9;SE2525771;SE5247677;0000322222;0000322222;20260313;20260313;PGTO S/ TITULO 000765326-BRASOFTWARE INFORMATICA LTDA-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ;41832.08;41832.08;;;2111010001;;3123030014;06030702;;000765326-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ;PGTO S/ TITULO 000765326-BRASOFTWARE INFORMATICA LTDA-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ
2436834;2126967;muito_forte;223;0000213772;008850;valor|xnumap_xdocum|doc9_chave_key:000765326|doc_extra_2:0000322222|competencia|cc|tokens_8+|texto_070;0.8333;9;SE2525771;SE5247677;0000322222;0000322222;20260313;20260313;PGTO S/ TITULO 000765326-BRASOFTWARE INFORMATICA LTDA-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ;41832.08;41832.08;;;;1112010002;3123030014;;06030702;000765326-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ;PGTO S/ TITULO 000765326-BRASOFTWARE INFORMATICA LTDA-FORNECIMENTO DE SUBSCRIÇÕES DE LICENÇAS, ATUALIZAÇÕES, UPGRADES (“STEP-UP”), RENOVAÇÕES DE MANUTENÇÃ
2409311;2097745;muito_forte;223;0000206857;008850;valor|xdoc|doc9_chave_key:000000218|doc_extra_2:000000218|competencia|tokens_8+|texto_070;0.8222;9;SE5241784;SE5241784;;;20260119;20260119;DESCONTO S/TIT. 000000218 RECEITA FEDERAL-RECOLHIMENTO IRRF TERCEIROS - - Comp.: 12/2025 - Cod. Ret.: 1708;0.06;0.06;;;;4131010006;4131010006;;;000000218-RECOLHIMENTO IRRF TERCEIROS - - COMP.: 12/2025 - COD. RET.: 1708;DESCONTO S/TIT. 000000218 RECEITA FEDERAL-RECOLHIMENTO IRRF TERCEIROS - - COMP.: 12/2025 - COD. RET.: 1708
2408915;2097542;muito_forte;223;0000206693;008850;valor|xnumap_xdocum|doc9_chave_key:000072365|doc_extra_2:NOVEMBRO2025|competencia|cc|tokens_8+|texto_070;0.8095;9;SE2514875;SE5241455;0000321455;0000321455;20260115;20260115;PGTO S/ TITULO 000072365-PKF AMIT, HALFON-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS NOVEMBRO/2025 - EA ISRAEL;4765.73;4765.73;;;2111020003;;3124010005;06030502;;000072365-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS NOVEMBRO/2025 - EA ISRAEL;PGTO S/ TITULO 000072365-PKF AMIT, HALFON-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS NOVEMBRO/2025 - EA ISRAEL
2408916;2097543;muito_forte;223;0000206693;008850;valor|xnumap_xdocum|doc9_chave_key:000072365|doc_extra_2:NOVEMBRO2025|competencia|cc|tokens_8+|texto_070;0.8095;9;SE2514875;SE5241455;0000321455;0000321455;20260115;20260115;PGTO S/ TITULO 000072365-PKF AMIT, HALFON-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS NOVEMBRO/2025 - EA ISRAEL;4765.73;4765.73;;;;1112050002;3124010005;;06030502;000072365-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS NOVEMBRO/2025 - EA ISRAEL;PGTO S/ TITULO 000072365-PKF AMIT, HALFON-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS NOVEMBRO/2025 - EA ISRAEL
2425440;2112210;muito_forte;223;0000212194;008850;valor|xnumap_xdocum|doc9_chave_key:000112026|doc_extra_2:0000322129|competencia|cc|tokens_8+|texto_070;0.8;9;SE2523181;SE5245693;0000322129;0000322129;20260226;20260226;PGTO S/ TITULO 000112026-ESPACIAL NEGÓCIOS E EVENTOS LTDA-PATROCÍNIO REFERENTE AO EVENTO 31ª EDIÇÃO DA FEIRA INTERNACIONAL DE ARTESANATO – FIART;70000.00;70000.00;;;2111010001;;3112030001;06011101;;000112026-PATROCÍNIO REFERENTE AO EVENTO 31ª EDIÇÃO DA FEIRA INTERNACIONAL DE ARTESANATO – FIART;PGTO S/ TITULO 000112026-ESPACIAL NEGÓCIOS E EVENTOS LTDA-PATROCÍNIO REFERENTE AO EVENTO 31ª EDIÇÃO DA FEIRA INTERNACIONAL DE ARTESANATO – FIART
2425441;2112211;muito_forte;223;0000212194;008850;valor|xnumap_xdocum|doc9_chave_key:000112026|doc_extra_2:0000322129|competencia|cc|tokens_8+|texto_070;0.8;9;SE2523181;SE5245693;0000322129;0000322129;20260226;20260226;PGTO S/ TITULO 000112026-ESPACIAL NEGÓCIOS E EVENTOS LTDA-PATROCÍNIO REFERENTE AO EVENTO 31ª EDIÇÃO DA FEIRA INTERNACIONAL DE ARTESANATO – FIART;70000.00;70000.00;;;;1112010002;3112030001;;06011101;000112026-PATROCÍNIO REFERENTE AO EVENTO 31ª EDIÇÃO DA FEIRA INTERNACIONAL DE ARTESANATO – FIART;PGTO S/ TITULO 000112026-ESPACIAL NEGÓCIOS E EVENTOS LTDA-PATROCÍNIO REFERENTE AO EVENTO 31ª EDIÇÃO DA FEIRA INTERNACIONAL DE ARTESANATO – FIART
2424700;2111836;muito_forte;223;0000211924;008850;valor|xnumap_xdocum|doc9_chave_key:000000034|doc_extra_2:0000321685|competencia|cc|tokens_8+|texto_070;0.7971;9;SE2521143;SE5245503;0000321685;0000321685;20260219;20260219;"PGTO S/ TITULO 000000034-ESTOJO - SOLUÇÕES CENOGRÁFICAS LTDA - ME-OS OBJETIVOS GERAIS SÃO: • FORTALECIMENTO DA IMAGEM-PAÍS NA CHINA; • PROMOÇÃO DE ALIMENTOS E BEBIDAS";42021.00;42021.00;;;2111010001;;3111080001;06020502;;"000000034-OS OBJETIVOS GERAIS SÃO: • FORTALECIMENTO DA IMAGEM-PAÍS NA CHINA; • PROMOÇÃO DE ALIMENTOS E BEBIDAS";"PGTO S/ TITULO 000000034-ESTOJO - SOLUÇÕES CENOGRÁFICAS LTDA - ME-OS OBJETIVOS GERAIS SÃO: • FORTALECIMENTO DA IMAGEM-PAÍS NA CHINA; • PROMOÇÃO DE ALIMENTOS E BEBIDAS"
2408923;2097550;muito_forte;223;0000206697;008850;valor|xnumap_xdocum|doc9_chave_key:000242867|doc_extra_2:NOVEMBRO2025|competencia|cc|tokens_8+|texto_070;0.7907;9;SE2514869;SE5241459;0000321446;0000321446;20260115;20260115;PGTO S/ TITULO 000242867-SAMLUT & COMPANY, PA-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS NOVEMBRO/2025 - EA MIAMI.;7808.25;7808.25;;;2111020003;;3124010005;06030502;;000242867-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS NOVEMBRO/2025 - EA MIAMI.;PGTO S/ TITULO 000242867-SAMLUT & COMPANY, PA-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS NOVEMBRO/2025 - EA MIAMI.
2408924;2097551;muito_forte;223;0000206697;008850;valor|xnumap_xdocum|doc9_chave_key:000242867|doc_extra_2:NOVEMBRO2025|competencia|cc|tokens_8+|texto_070;0.7907;9;SE2514869;SE5241459;0000321446;0000321446;20260115;20260115;PGTO S/ TITULO 000242867-SAMLUT & COMPANY, PA-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS NOVEMBRO/2025 - EA MIAMI.;7808.25;7808.25;;;;1112050002;3124010005;;06030502;000242867-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS NOVEMBRO/2025 - EA MIAMI.;PGTO S/ TITULO 000242867-SAMLUT & COMPANY, PA-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS NOVEMBRO/2025 - EA MIAMI.
2408927;2097554;muito_forte;223;0000206699;008850;valor|xnumap_xdocum|doc9_chave_key:000243066|doc_extra_2:DEZEMBRO2025|competencia|cc|tokens_8+|texto_070;0.7907;9;SE2514904;SE5241461;0000321447;0000321447;20260115;20260115;PGTO S/ TITULO 000243066-SAMLUT & COMPANY, PA-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS DEZEMBRO/2025 - EA MIAMI.;7808.25;7808.25;;;2111020003;;3124010005;06030502;;000243066-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS DEZEMBRO/2025 - EA MIAMI.;PGTO S/ TITULO 000243066-SAMLUT & COMPANY, PA-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS DEZEMBRO/2025 - EA MIAMI.
2408928;2097555;muito_forte;223;0000206699;008850;valor|xnumap_xdocum|doc9_chave_key:000243066|doc_extra_2:DEZEMBRO2025|competencia|cc|tokens_8+|texto_070;0.7907;9;SE2514904;SE5241461;0000321447;0000321447;20260115;20260115;PGTO S/ TITULO 000243066-SAMLUT & COMPANY, PA-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS DEZEMBRO/2025 - EA MIAMI.;7808.25;7808.25;;;;1112050002;3124010005;;06030502;000243066-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS DEZEMBRO/2025 - EA MIAMI.;PGTO S/ TITULO 000243066-SAMLUT & COMPANY, PA-SERVIÇOS CONTÁBEIS E TRIBUTÁRIOS DEZEMBRO/2025 - EA MIAMI.
2436861;2127016;muito_forte;223;0000213785;008850;valor|xnumap_xdocum|doc9_chave_key:100000216|doc_extra_2:0000322351|competencia|cc|tokens_8+|texto_070;0.7903;9;SE2526280;SE5247690;0000322351;0000322351;20260313;20260313;PGTO S/ TITULO 100000216-CONDOMINIO DO CENTRO EMPRESARIAL CNC- LOCAÇÃO DE IMÓVEL CORPORATIVO PARA A SEDE ADMINISTRATIVA DA APEXBRASIL EM BRASÍLIA – DF;252574.43;252574.43;;;2111010001;;3123010002;06030403;;100000216- LOCAÇÃO DE IMÓVEL CORPORATIVO PARA A SEDE ADMINISTRATIVA DA APEXBRASIL EM BRASÍLIA – DF;PGTO S/ TITULO 100000216-CONDOMINIO DO CENTRO EMPRESARIAL CNC- LOCAÇÃO DE IMÓVEL CORPORATIVO PARA A SEDE ADMINISTRATIVA DA APEXBRASIL EM BRASÍLIA – DF
2436862;2127017;muito_forte;223;0000213785;008850;valor|xnumap_xdocum|doc9_chave_key:100000216|doc_extra_2:0000322351|competencia|cc|tokens_8+|texto_070;0.7903;9;SE2526280;SE5247690;0000322351;0000322351;20260313;20260313;PGTO S/ TITULO 100000216-CONDOMINIO DO CENTRO EMPRESARIAL CNC- LOCAÇÃO DE IMÓVEL CORPORATIVO PARA A SEDE ADMINISTRATIVA DA APEXBRASIL EM BRASÍLIA – DF;252574.43;252574.43;;;;1112010002;3123010002;;06030403;100000216- LOCAÇÃO DE IMÓVEL CORPORATIVO PARA A SEDE ADMINISTRATIVA DA APEXBRASIL EM BRASÍLIA – DF;PGTO S/ TITULO 100000216-CONDOMINIO DO CENTRO EMPRESARIAL CNC- LOCAÇÃO DE IMÓVEL CORPORATIVO PARA A SEDE ADMINISTRATIVA DA APEXBRASIL EM BRASÍLIA – DF
2435216;2126091;muito_forte;223;0000213226;008850;valor|xnumap_xdocum|doc9_chave_key:000022026|doc_extra_2:0000321877|competencia|cc|tokens_8+|texto_070;0.7821;9;SE2526207;SE5246530;0000321877;0000321877;20260310;20260310;PGTO S/ TITULO 000022026-EXPO AFRICA BRASIL LTDA-PATROCÍNIO - EXPO ÁFRICA BRASIL “CONNECTION’’ SÃO PAULO 2025;47222.22;47222.22;;;2111010001;;3112030001;06011101;;000022026-PATROCÍNIO - EXPO ÁFRICA BRASIL “CONNECTION’’ SÃO PAULO 2025;PGTO S/ TITULO 000022026-EXPO AFRICA BRASIL LTDA-PATROCÍNIO - EXPO ÁFRICA BRASIL “CONNECTION’’ SÃO PAULO 2025
2435217;2126092;muito_forte;223;0000213226;008850;valor|xnumap_xdocum|doc9_chave_key:000022026|doc_extra_2:0000321877|competencia|cc|tokens_8+|texto_070;0.7821;9;SE2526207;SE5246530;0000321877;0000321877;20260310;20260310;PGTO S/ TITULO 000022026-EXPO AFRICA BRASIL LTDA-PATROCÍNIO - EXPO ÁFRICA BRASIL “CONNECTION’’ SÃO PAULO 2025;47222.22;47222.22;;;;1112010002;3112030001;;06011101;000022026-PATROCÍNIO - EXPO ÁFRICA BRASIL “CONNECTION’’ SÃO PAULO 2025;PGTO S/ TITULO 000022026-EXPO AFRICA BRASIL LTDA-PATROCÍNIO - EXPO ÁFRICA BRASIL “CONNECTION’’ SÃO PAULO 2025
2422669;2111423;muito_forte;223;0000211009;008850;valor|xnumap_xdocum|doc9_chave_key:000000184|doc_extra_2:0000321597|competencia|cc|tokens_8+|texto_070;0.7666;9;SE2517334;SE5245143;0000321597;0000321597;20260213;20260213;PGTO S/ TITULO 000000184-SISTEMAS ROBÓTICOS INTELIGENTES LTDA  HUMAN ROBOTICS-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ;6300.00;6300.00;;;2111010001;;3124010001;06030902;;000000184-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ;PGTO S/ TITULO 000000184-SISTEMAS ROBÓTICOS INTELIGENTES LTDA HUMAN ROBOTICS-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ
2422670;2111424;muito_forte;223;0000211009;008850;valor|xnumap_xdocum|doc9_chave_key:000000184|doc_extra_2:0000321597|competencia|cc|tokens_8+|texto_070;0.7666;9;SE2517334;SE5245143;0000321597;0000321597;20260213;20260213;PGTO S/ TITULO 000000184-SISTEMAS ROBÓTICOS INTELIGENTES LTDA  HUMAN ROBOTICS-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ;6300.00;6300.00;;;;1112010002;3124010001;;06030902;000000184-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ;PGTO S/ TITULO 000000184-SISTEMAS ROBÓTICOS INTELIGENTES LTDA HUMAN ROBOTICS-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ
2436863;2127018;muito_forte;223;0000213786;008850;valor|xnumap_xdocum|doc9_chave_key:000000194|doc_extra_2:0000322155|competencia|cc|tokens_8+|texto_070;0.7666;9;SE2526450;SE5247691;0000322155;0000322155;20260313;20260313;PGTO S/ TITULO 000000194-SISTEMAS ROBÓTICOS INTELIGENTES LTDA  HUMAN ROBOTICS-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ;6300.00;6300.00;;;2111010001;;3124010001;06030902;;000000194-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ;PGTO S/ TITULO 000000194-SISTEMAS ROBÓTICOS INTELIGENTES LTDA HUMAN ROBOTICS-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ
2436864;2127019;muito_forte;223;0000213786;008850;valor|xnumap_xdocum|doc9_chave_key:000000194|doc_extra_2:0000322155|competencia|cc|tokens_8+|texto_070;0.7666;9;SE2526450;SE5247691;0000322155;0000322155;20260313;20260313;PGTO S/ TITULO 000000194-SISTEMAS ROBÓTICOS INTELIGENTES LTDA  HUMAN ROBOTICS-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ;6300.00;6300.00;;;;1112010002;3124010001;;06030902;000000194-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ;PGTO S/ TITULO 000000194-SISTEMAS ROBÓTICOS INTELIGENTES LTDA HUMAN ROBOTICS-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ
2406068;2097481;muito_forte;223;0000206478;008850;valor|xnumap_xdocum|doc9_chave_key:000000175|doc_extra_2:0000321262|competencia|cc|tokens_8+|texto_070;0.7666;9;SE2513757;SE5241418;0000321262;0000321262;20260115;20260115;PGTO S/ TITULO 000000175-SISTEMAS ROBÓTICOS INTELIGENTES LTDA  HUMAN ROBOTICS-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ;6300.00;6300.00;;;2111010001;;3124010001;06030901;;000000175-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ;PGTO S/ TITULO 000000175-SISTEMAS ROBÓTICOS INTELIGENTES LTDA HUMAN ROBOTICS-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ
2406069;2097482;muito_forte;223;0000206478;008850;valor|xnumap_xdocum|doc9_chave_key:000000175|doc_extra_2:0000321262|competencia|cc|tokens_8+|texto_070;0.7666;9;SE2513757;SE5241418;0000321262;0000321262;20260115;20260115;PGTO S/ TITULO 000000175-SISTEMAS ROBÓTICOS INTELIGENTES LTDA  HUMAN ROBOTICS-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ;6300.00;6300.00;;;;1112010002;3124010001;;06030901;000000175-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ;PGTO S/ TITULO 000000175-SISTEMAS ROBÓTICOS INTELIGENTES LTDA HUMAN ROBOTICS-CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO, SUPORTE E CUSTOMIZAÇÃ
2487514;2128810;muito_forte;223;0000216456;008850;valor|xdoc|doc9_chave_key:000120101|doc_extra_2:SE5249397|competencia|tokens_8+|texto_070;0.7516;9;SE5249397;SE5249397;;;20260325;20260325;DESCONTO S/TIT. 28003 CAIXA ECONOMICA FEDERAL-FGTS - COMPLEMENTO - Competência: mai/2025  Períodos:;0.11;0.11;;;;4131010006;4131010006;;;28003 -FGTS - COMPLEMENTO - COMPETÊNCIA: MAI/2025 PERÍODOS:;DESCONTO S/TIT. 28003 CAIXA ECONOMICA FEDERAL-FGTS - COMPLEMENTO - COMPETÊNCIA: MAI/2025 PERÍODOS:
2430427;2112584;muito_forte;223;0000212404;008850;valor|xnumap_xdocum|doc9_chave_key:000406531|doc_extra_2:0000322197|competencia|cc|tokens_8+|texto_070;0.7431;9;SE2524377;SE5245935;0000322197;0000322197;20260303;20260303;PGTO S/ TITULO 000406531-EMPRESA BRASILEIRA DE CORREIOS E TELEGRA-PAGAMENTO DOS SERVIÇOS PRESTADOS PELA EMPRESA DOS CORREIOS EM FEV/2026.;811.23;811.23;;;2111010001;;3123030007;06030402;;000406531-PAGAMENTO DOS SERVIÇOS PRESTADOS PELA EMPRESA DOS CORREIOS EM FEV/2026.;PGTO S/ TITULO 000406531-EMPRESA BRASILEIRA DE CORREIOS E TELEGRA-PAGAMENTO DOS SERVIÇOS PRESTADOS PELA EMPRESA DOS CORREIOS EM FEV/2026.
2430428;2112585;muito_forte;223;0000212404;008850;valor|xnumap_xdocum|doc9_chave_key:000406531|doc_extra_2:0000322197|competencia|cc|tokens_8+|texto_070;0.7431;9;SE2524377;SE5245935;0000322197;0000322197;20260303;20260303;PGTO S/ TITULO 000406531-EMPRESA BRASILEIRA DE CORREIOS E TELEGRA-PAGAMENTO DOS SERVIÇOS PRESTADOS PELA EMPRESA DOS CORREIOS EM FEV/2026.;811.23;811.23;;;;1112010002;3123030007;;06030402;000406531-PAGAMENTO DOS SERVIÇOS PRESTADOS PELA EMPRESA DOS CORREIOS EM FEV/2026.;PGTO S/ TITULO 000406531-EMPRESA BRASILEIRA DE CORREIOS E TELEGRA-PAGAMENTO DOS SERVIÇOS PRESTADOS PELA EMPRESA DOS CORREIOS EM FEV/2026.
2412405;2098262;muito_forte;223;0000207923;008850;valor|xnumap_xdocum|doc9_chave_key:035012026|doc_extra_2:0000321458|competencia|cc|tokens_8+|texto_070;0.7419;9;SE2512966;SE5242653;0000321458;0000321458;20260127;20260127;PGTO S/ TITULO 035012026-AMPLA SERVIÇOS DE PROPAGANDA E PUBLICIDADE LTDA.-REEMBOLSO – CONTRATO Nº 69-10/2025 AMPLA SERVIÇOS DE PROPAGANDA EPUBLICIDADE LTDA.;1705.08;1705.08;;;2111010001;;3121030002;06011105;;035012026-REEMBOLSO – CONTRATO Nº 69-10/2025 AMPLA SERVIÇOS DE PROPAGANDA EPUBLICIDADE LTDA.;PGTO S/ TITULO 035012026-AMPLA SERVIÇOS DE PROPAGANDA E PUBLICIDADE LTDA.-REEMBOLSO – CONTRATO Nº 69-10/2025 AMPLA SERVIÇOS DE PROPAGANDA EPUBLICIDADE LTDA.
2412406;2098263;muito_forte;223;0000207923;008850;valor|xnumap_xdocum|doc9_chave_key:035012026|doc_extra_2:0000321458|competencia|cc|tokens_8+|texto_070;0.7419;9;SE2512966;SE5242653;0000321458;0000321458;20260127;20260127;PGTO S/ TITULO 035012026-AMPLA SERVIÇOS DE PROPAGANDA E PUBLICIDADE LTDA.-REEMBOLSO – CONTRATO Nº 69-10/2025 AMPLA SERVIÇOS DE PROPAGANDA EPUBLICIDADE LTDA.;1705.08;1705.08;;;;1112010002;3121030002;;06011105;035012026-REEMBOLSO – CONTRATO Nº 69-10/2025 AMPLA SERVIÇOS DE PROPAGANDA EPUBLICIDADE LTDA.;PGTO S/ TITULO 035012026-AMPLA SERVIÇOS DE PROPAGANDA E PUBLICIDADE LTDA.-REEMBOLSO – CONTRATO Nº 69-10/2025 AMPLA SERVIÇOS DE PROPAGANDA EPUBLICIDADE LTDA.
